"Outcome_M4","Date_1","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_3","Cat_4","Quan_17","Quan_18","Cat_162","Cat_210","Cat_216","Cat_466","Cat_467","Cat_469","Cat_470","Cat_495","Quan_27","Day_Of_Year_1"
2000,2100,7900,65,48840,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"150","236",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,91.125
10000,2856,9200,132,725087,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"55","81",2,11.0857142857143,"0","0","0","0","1","2","0","0",0,116.625
3000,3234,4900,51,440417.6367713,40,6,15,13,1,"580","1075",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,129.375
29000,2415,8300,76,1238684,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","39",4,11.0857142857143,"2","2","2","2","1","0","0","0",0,40.875
3000,1780,7600,45,820707,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","40",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,136.375
500,2835,5900,58,7701,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"414","729",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,95.625
2000,2254,6700,33,779723,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","5",2,11.0857142857143,"2","2","2","0","0","0","0","0",0,245.125
500,2677,7500,125,518565,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"11","20",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,302.875
500,2239,6400,70,11971,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","350",4,11.0857142857143,"0","0","2","0","0","0","0","0",0,230.125
2000,3332,8500,111,326799,55,23,11,43,21,"23","733",2,11.0857142857143,"0","2","0","0","1","0","0","0",0,227.375
500,2001,6900,59,598947,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"155","244",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,357.375
500,2240,7200,64,151404,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"20","346",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,231.125
2000,3374,7500,82,367178,26,9,10,15,5,"607","1127",4,11.0857142857143,"0","0","0","0","1","0","0","0",0,269.375
2000,2848,8000,92,664717,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","179",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,108.625
500,2975,6400,60,67691,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"393","676",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,235.625
2000,2504,7700,49,910668,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","179",6,11.0857142857143,"0","0","0","0","1","2","0","0",0,129.875
3000,2457,3700,7,128209,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"194","382",3.25355450236967,11.0857142857143,"2","0","0","0","0","0","0","0",0,82.875
500,2527,7100,34,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"180","285",8,11.0857142857143,"0","0","0","0","0","0","0","0",0,152.875
3000,2107,8200,66,18034,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,98.125
2000,1778,4600,60,631652,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"100","156",2,11.0857142857143,"0","0","0","0","0","2","0","0",0,134.375
3000,2751,7900,36,483256,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","51",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,11.625
500,2863,7500,60,242444,6,0,2,1,0,"38","664",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,123.625
2000,2499,6700,104,335300,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","402",3.25355450236967,11.0857142857143,"0","0","0","0","1","2","0","0",0,124.875
500,2835,5800,59,7701,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"414","729",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,95.625
3000,2504,7800,68,910668,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","179",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,129.875
2000,2856,8000,89,860321,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","108",2,11.0857142857143,"0","0","0","0","1","2","0","0",0,116.625
2000,2499,8700,85,28164,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"276","450",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0","0",0,124.875
2000,1652,7800,138,373658,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"2","2",3.25355450236967,8,"0","0","0","0","1","0","0","0",0,8.375
2000,2254,7400,72,622980,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"128","205",2,11.0857142857143,"0","0","0","0","0","2","0","0",0,245.125
500,2849,5900,8,934,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"467","864",4,11.0857142857143,"2","0","2","0","0","0","0","0",0,109.625
10000,3243,4700,11,224077,88,8,63,7,1,"357","1166",4,11.0857142857143,"2","0","0","0","0","0","0","0",0,138.375
2000,1420,7900,118,1073298,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"116","185",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,141.625
6000,2863,8600,115,1348716,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"165","566",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",1,123.625
500,1883,5300,39,73152,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","67",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,239.375
3000,2947,9500,166,1784743,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"165","259",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,207.625
500,2485,6100,12,166048,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"255","409",8,11.0857142857143,"0","0","0","0","0","0","0","0",0,110.875
2000,3192,6500,3,194305,5,1,2,2,1,"6","17",2,11.0857142857143,"0","0","2","0","0","0","0","0",0,87.375
500,2583,6600,100,388256,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","437",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,208.875
2000,2772,4400,84,108948,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"251","672",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,32.625
500,2639,6600,47,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"131","492",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,264.875
8000,2982,8800,104,1247336,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"35","367",3.25355450236967,11.0857142857143,"0","0","0","0","1","2","0","0",0,242.625
500,2695,7000,87,37215,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","460",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,320.875
2000,3101,7900,62,940341,34,10,8,20,8,"38","763",2,11.0857142857143,"0","0","0","0","1","0","0","0",0,361.625
2000,1953,8100,67,40535,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","47",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,309.375
2000,2519,6100,79,631407,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"100","156",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0","0",0,144.875
5000,2614,9000,185,744808,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"274","444",3.25355450236967,11.0857142857143,"0","0","0","0","1","2","0","0",0,239.875
10000,2051,8100,55,1503860,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","39",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,42.125
2000,2086,5400,36,37394,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","312",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,77.125
10000,2877,8800,126,649910,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"153","410",2,8,"0","0","0","0","0","0","0","0",0,137.625
500,2029,5900,30,220062,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","266",3.25355450236967,11.0857142857143,"2","2","0","0","0","0","0","0",0,20.125
500,2582,4800,11,75453,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"362","618",3.25355450236967,11.0857142857143,"2","2","0","0","0","0","0","0",0,207.875
2000,2653,6700,117,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","42",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0","0",0,278.875
2000,2891,7500,58,360652,8,2,2,4,2,"107","264",2,11.0857142857143,"0","0","0","0","0","0","0","0",1,151.625
15000,3059,9400,142,2363963,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"75","646",3.25355450236967,11.0857142857143,"0","2","0","0","1","2","1","0",0,319.625
2000,2275,6500,54,94125,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"218","356",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,266.125
500,2366,7400,46,228284,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"226","8",2,11.0857142857143,"2","2","0","0","0","0","0","0",0,357.125
500,2597,4900,59,12871,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"279","456",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,222.875
2000,2067,5400,91,214370,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"161","254",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,58.125
2000,2436,3500,5,22501,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","386",3.25355450236967,11.0857142857143,"2","0","2","0","0","0","0","0",0,61.875
2000,1610,8200,89,397585,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"39","55",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,331.625
2000,2506,7900,97,352519,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"57","541",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0","0",0,131.875
500,3325,5900,44,373752,42,1,23,22,0,"16","1350",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,220.375
2000,2347,8600,84,114820,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"142","374",3.25355450236967,12,"0","0","0","0","0","2","0","0",0,338.125
500,3150,6100,92,305595,26,9,12,22,8,"39","252",2,11.0857142857143,"0","0","0","0","1","0","0","0",0,45.375
3000,3220,6100,5,227165,13,1,8,2,0,"9","382",4,11.0857142857143,"2","0","0","0","0","0","0","0",0,115.375
19000,2051,8300,77,1503860,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","39",4,11.0857142857143,"2","2","2","2","0","0","0","0",0,42.125
2000,2639,6400,100,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"299","496",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,264.875
74000,3178,9000,136,2180621,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"154","243",4,16,"0","0","0","0","1","0","0","0",0,73.375
2000,2508,7900,106,538747,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"35","448",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0","0",0,133.875
2000,3038,9100,80,262738,15,3,4,7,2,"23","32",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,298.625
2000,2492,8200,87,1815872,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"78","128",4,11.0857142857143,"0","0","0","0","0","2","0","0",0,117.875
500,2001,6800,50,598947,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"155","244",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,357.375
2000,2863,7700,57,1153618,38,0,17,14,0,"10","860",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,123.625
500,3038,7100,7,440417.6367713,1,1,0,1,1,"270","854",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,298.625
500,2716,6900,52,25475,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"88","158",4,11.0857142857143,"2","0","0","0","0","0","0","0",0,341.875
500,2065,5700,50,77366,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"143","226",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,56.125
3000,2715,8100,72,394304,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","44",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,340.875
500,2107,7600,57,135646,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"179","282",2,11.0857142857143,"0","2","0","0","0","0","0","0",0,98.125
6000,3243,3500,6,47904,42,2,37,5,0,"391","1193",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,138.375
500,2884,6000,7,440417.6367713,1,0,0,1,0,"46","677",16,11.0857142857143,"0","0","0","0","0","0","0","0",0,144.625
2000,2268,8100,53,603869,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"98","153",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,259.125
5000,3229,6800,13,685970,48,2,30,5,0,"46","1134",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,124.375
5000,1421,8800,141,873287,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"20","87",2,8,"0","0","0","0","0","2","0","0",0,142.625
500,3248,7500,66,312,0,0,0,0,0,"96","891",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,143.375
500,2877,5500,16,64356,2,0,0,2,0,"304","281",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,137.625
2000,3213,7500,59,440417.6367713,23,7,7,6,2,"264","422",2,11.0857142857143,"0","0","0","0","1","2","0","0",0,108.375
2000,2107,4000,18,114640,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"162","256",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,98.125
2000,1722,6000,18,299523,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","196",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,78.375
2000,1646,7900,81,123327,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","43",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0","0",0,2.375
500,2429,7800,70,381,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"267","428",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,54.875
500,2940,5900,94,317271,6,2,2,4,2,"335","564",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,200.625
23000,1539,9300,156,922361,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","1","0",4,260.625
500,2142,5100,30,308925,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"132","212",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,133.125
500,2863,5300,4,440417.6367713,0,0,0,0,0,"9","890",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,123.625
500,2499,5000,8,180029,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","481",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,124.875
500,1596,5400,83,540020,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"14","20",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,317.625
500,2968,7500,49,440417.6367713,1,1,0,0,0,"449","833",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,228.625
2000,2450,6400,34,19555,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"97","151",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,75.875
500,1981,7000,50,87643,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"136","218",3.25355450236967,16,"0","0","0","0","0","0","0","0",0,337.375
2000,3229,4800,67,315645,46,1,36,7,1,"100","1122",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,124.375
3000,3367,7500,61,257699,37,13,4,27,10,"38","79",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,262.375
2000,2807,6987.22826086957,2,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"194","760",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,67.625
10000,2471,8300,49,411958,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6",4,11.0857142857143,"2","2","2","0","0","2","0","0",0,96.875
500,2613,5200,68,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"329","549",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,238.875
500,3101,7600,39,440417.6367713,2,1,1,1,1,"454","841",2,11.0857142857143,"0","0","0","0","1","0","0","0",0,361.625
500,2849,7000,30,22522,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"277","451",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,109.625
2000,2347,8600,56,114820,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"142","374",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0","0",0,338.125
2000,2371,7000,61,513190,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","123",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,362.125
5000,2107,8100,49,18034,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",4,11.0857142857143,"2","2","2","0","0","2","0","0",0,98.125
2000,3186,8300,69,14306,8,4,3,2,2,"142","1010",3.25355450236967,11.0857142857143,"2","0","0","0","0","0","0","0",0,81.375
500,2365,5700,29,8895,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"228","372",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,356.125
2000,2737,7700,119,241135,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"136","218",3.25355450236967,12,"0","0","0","0","0","0","0","0",0,362.875
8000,2499,8700,128,1749217,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"79","129",3.25355450236967,11.0857142857143,"0","0","0","0","1","2","0","0",0,124.875
5000,1904,9200,80,922361,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1",3.25355450236967,11.0857142857143,"0","0","0","0","1","2","1","0",3,260.375
500,2814,6200,47,4315,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"379","642",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,74.625
500,2842,6000,5,152120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"406","174",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,102.625
500,2639,6300,83,334974,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","455",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,264.875
500,2638,7500,27,6274,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","47",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,263.875
2000,3066,8100,111,670440,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"411","725",4,11.0857142857143,"0","0","0","0","0","2","0","0",0,326.625
2000,2506,7700,48,6274,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","47",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,131.875
500,1949,6200,59,746269,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","18",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,305.375
2000,1652,7100,94,123467,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"97","152",6,11.0857142857143,"0","0","0","0","0","0","0","0",0,8.375
3000,3171,7600,89,90686,33,10,17,19,7,"131","18",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,66.375
2000,3171,7600,71,4538,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"385","655",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,66.375
8000,3038,8200,77,242674,31,4,13,9,2,"32","48",2,11.0857142857143,"2","2","2","0","0","0","0","0",0,298.625
2000,2527,8300,101,673497,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","274",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,152.875
500,2856,5400,3,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"104","863",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,116.625
2000,2443,6100,38,391657,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"237","388",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,68.875
2000,1722,5500,50,55958,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","67",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,78.375
2000,2730,6200,93,341566,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"227","305",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,355.875
8000,2485,8100,73,883301,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"75","413",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","1","0",0,110.875
5000,2877,7400,33,440417.6367713,4,3,2,1,0,"32","201",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,137.625
500,2870,5700,42,181085,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"408","715",2,11.0857142857143,"0","0","0","0","1","0","0","0",0,130.625
5000,1974,8900,110,674410,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"55","81",2,8,"0","0","0","0","1","2","0","0",0,330.375
3000,2471,7600,39,513282,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","49",4,11.0857142857143,"2","2","2","0","0","2","0","0",0,96.875
2000,2456,6200,30,84124,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"241","393",4,10,"2","0","0","0","0","0","0","0",0,81.875
500,3003,5900,39,440417.6367713,6,2,0,6,2,"499","926",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,263.625
500,1904,7200,39,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","198",4,11.0857142857143,"2","0","2","0","0","0","0","0",0,260.375
500,3325,6900,65,440417.6367713,25,15,4,13,6,"15","22",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,220.375
500,2127,6100,11,221857,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"107","174",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,118.125
500,3227,5900,54,9772,1,1,0,1,1,"143","895",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,122.375
68000,3234,8600,137,4365238,204,73,39,83,46,"8","11",4,18,"0","0","0","0","1","0","0","2",0,129.375
500,2842,5400,22,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"365","621",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,102.625
2000,2578,8300,72,304545,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","286",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,203.875
6000,3367,8500,103,169907,54,20,21,42,16,"424","754",3.25355450236967,11.0857142857143,"0","0","0","0","1","2","0","0",0,262.375
2000,2870,8000,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"253","406",8,11.0857142857143,"0","0","0","0","1","0","0","0",0,130.625
500,3178,5200,7,86725,5,3,0,3,2,"6","1229",2,11.0857142857143,"2","0","0","0","0","0","0","0",0,73.375
500,3325,8400,10,440417.6367713,1,0,0,0,0,"70","1168",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,220.375
2000,2485,7000,8,327421,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"50","69",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,110.875
2000,2240,5900,49,95291,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","66",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,231.125
2000,2121,6400,73,398306,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"159","250",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,112.125
3000,2170,6900,28,67486,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","201",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,161.125
3000,2877,7500,26,440417.6367713,6,4,3,1,0,"32","201",2,11.0857142857143,"2","2","2","0","0","0","0","0",0,137.625
500,2835,4300,38,367328,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"198","714",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,95.625
2000,2456,6600,49,84124,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"241","393",4,10,"2","0","0","0","0","0","0","0",0,81.875
500,3241,5700,7,176797,3,0,0,3,0,"403","1234",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,136.375
500,1800,3800,17,191088,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"12","15",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0","0",0,156.375
6000,1745,8000,71,1164838,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","44",4,11.0857142857143,"2","2","2","0","0","0","0","0",0,101.375
10000,2808,8800,93,1834182,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"73","279",6,11.0857142857143,"0","0","0","0","1","0","0","0",0,68.625
8000,2443,8800,34,28203,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","52",4,7,"2","2","2","0","0","0","0","0",0,68.875
500,2856,6300,11,74602,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"392","675",3.25355450236967,11.0857142857143,"0","0","0","0","1","0","0","0",0,116.625
3000,3181,5800,59,440417.6367713,49,7,10,9,2,"579","1073",4,11.0857142857143,"0","0","0","0","0","0","0","0",0,76.375
500,2877,6300,5,22239,4,1,1,3,1,"6","681",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,137.625
2000,3248,5400,3,144712,2,0,0,2,0,"554","262",2,11.0857142857143,"0","0","0","0","0","0","0","0",0,143.375
5000,2121,8000,77,385852,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","203",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0","0",0,112.125
