"Outcome_M3","Date_1","Quan_1","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_3","Cat_4","Quan_16","Quan_18","Cat_110","Cat_204","Cat_216","Cat_349","Quant_24","Cat_467","Cat_469","Cat_470","Cat_494","Cat_498","Quan_27","Day_Of_Year_1"
10000,3241,2301100,8700,92,1516735,54,20,22,29,10,"28","40",8,11.0857142857143,"0","0","0","0",53.1466275659824,"1","2","0","0","0",0,136.375
2000,2457,1804500,4200,6,128209,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","382",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,82.875
2000,2436,1804500,8200,82,62984,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"57","89",4,11.0857142857143,"2","0","0","0",53.1466275659824,"0","2","0","0","0",0,61.875
2000,3304,2539500,9300,80,440417.6367713,19,11,4,6,4,"165","259",9.45927601809955,11.0857142857143,"0","0","0","0",13,"0","0","0","0","0",0,199.375
500,3178,2175300,6987.22826086957,1,86725,5,3,0,3,2,"6","1229",4,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,73.375
2000,1620,322700,7900,81,1106,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"108","175",16,16,"0","0","0","0",19,"0","0","0","0","0",0,341.625
500,3073,3311300,6200,99,303842,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"345","583",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,333.625
500,2002,922700,5600,21,384334,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"176","277",9.45927601809955,11.0857142857143,"0","2","0","0",53.1466275659824,"0","0","0","0","0",0,358.375
8000,1421,52200,8100,145,1003761,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"57","86",32,16,"2","0","0","0",6,"1","2","0","1","0",0,142.625
3000,2457,887900,7400,49,589158,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"38","408",9.45927601809955,11.0857142857143,"2","0","0","0",53.1466275659824,"1","0","0","0","0",0,82.875
2000,2429,1748500,8000,98,27136,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","429",9.45927601809955,11.0857142857143,"2","0","0","0",8,"1","0","0","1","0",0,54.875
3000,2058,281900,8500,39,2006285,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"118","188",16,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","0","0","0",0,49.125
2000,3199,2215700,5200,3,72774,2,1,0,2,1,"392","675",9.45927601809955,11.0857142857143,"0","0","0","0",18,"0","0","0","0","0",0,94.375
3000,3192,2175300,7900,91,669770,31,23,8,21,18,"362","30",4,11.0857142857143,"2","0","0","0",53.1466275659824,"1","2","0","1","1",0,87.375
3000,3213,2215700,5900,66,1361,20,2,9,2,1,"16","302",8,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,108.375
3000,3199,2215700,7400,39,428610,7,0,1,4,0,"430","764",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,94.375
6000,2947,1842000,7600,119,478691,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"378","641",256,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","0","0","0",0,207.625
18000,2478,1864300,8200,108,975913,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"109","176",12,12,"2","0","0","0",53.1466275659824,"1","2","0","0","0",0,103.875
2000,2379,1717000,8100,59,438753,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","331",16,16,"2","0","0","0",62,"1","0","0","0","0",0,4.875
3000,2233,1545800,7800,106,442044,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"135","320",9.45927601809955,11.0857142857143,"0","0","0","0",8,"0","0","0","0","0",0,224.125
500,2415,850500,6500,13,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","391",2,11.0857142857143,"0","0","2","0",32,"0","0","0","0","0",0,40.875
8000,2128,1139100,7000,92,517764,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"193","303",16,16,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,119.125
35000,3229,3792300,8200,79,5417231,134,11,79,28,5,"73","1116",9.45927601809955,11.0857142857143,"2","0","0","0",9,"0","0","0","0","0",0,124.375
2000,2226,1545800,6900,8,439801,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"46","352",8,11.0857142857143,"3","0","0","0",53.1466275659824,"0","0","0","0","0",0,217.125
5000,2842,2657500,8100,135,380699,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"206","550",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,102.625
500,2807,2617100,8000,70,30069,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"279","567",16,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,67.625
5000,1777,31600,6300,37,1007988,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"77","150",2,11.0857142857143,"0","0","2","0",53.1466275659824,"0","0","0","0","0",0,133.375
3000,2450,1804500,8500,77,503093,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"168","398",16,11.0857142857143,"0","0","0","0",16,"0","0","0","0","0",0,75.875
500,2345,784400,7600,27,370537,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"227","371",9.45927601809955,11.0857142857143,"0","2","0","0",7,"0","0","0","0","0",0,336.125
39000,2506,1999100,8500,125,2408730,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","11",18,18,"4","0","0","0",53.1466275659824,"1","2","0","1","1",0,131.875
2000,3227,2301100,6400,76,440417.6367713,10,5,5,5,5,"20","1058",16,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,122.375
2000,2499,981000,6700,67,335300,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","402",12,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","0","0","0",0,124.875
500,2330,1648500,7900,58,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","198",8,8,"0","0","2","0",52,"0","0","0","0","0",0,321.125
500,1904,192800,6500,51,16442,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"97","151",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,260.375
2000,2653,1231000,6800,95,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","42",16,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,278.875
5000,2142,396300,7200,35,924460,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","40",8,11.0857142857143,"0","0","0","0",75,"0","2","0","0","0",0,133.125
2000,1640,322700,5100,50,25777,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"123","197",8,11.0857142857143,"0","0","0","0",30,"0","0","0","0","0",0,361.625
2000,2313,1648500,4500,60,561128,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"220","359",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,304.125
500,3262,2496100,5800,72,118199,50,8,17,34,4,"208","965",10,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","0","1","0",0,157.375
2000,2639,1210500,7000,67,70234,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","497",4,11.0857142857143,"0","0","0","0",42,"0","0","0","0","0",0,264.875
2000,2331,719000,5600,99,635484,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"156","245",16,4,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,322.125
500,3220,3570700,4700,11,98168,0,0,0,0,0,"140","222",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,115.375
500,2100,1139100,7900,65,48840,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"150","236",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,91.125
32000,2856,2657500,9200,132,725087,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"55","81",8,11.0857142857143,"0","0","0","0",405,"1","2","0","1","1",0,116.625
3000,3234,2301100,4900,51,440417.6367713,40,6,15,13,1,"580","1075",2,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,129.375
13000,2415,1748500,8300,76,1238684,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","39",2,11.0857142857143,"0","0","2","0",32,"1","0","0","0","0",0,40.875
8000,1780,31600,7600,45,820707,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","40",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,136.375
2000,2835,1463400,5900,58,7701,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"414","729",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,95.625
2000,2254,655100,6700,33,779723,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","5",2,11.0857142857143,"0","0","2","0",90,"0","0","0","0","0",0,245.125
2000,2677,2454000,7500,125,518565,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"11","20",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,302.875
500,2239,1545800,6400,70,11971,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","350",4,11.0857142857143,"0","0","2","0",43,"0","0","0","0","0",0,230.125
3000,3332,4238700,8500,111,326799,55,23,11,43,21,"23","733",8,11.0857142857143,"0","0","0","0",36,"1","0","0","1","1",0,227.375
2000,2001,922700,6900,59,598947,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"155","244",9.45927601809955,11.0857142857143,"0","0","0","0",5,"1","0","0","0","0",0,357.375
500,2240,613700,7200,64,151404,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"20","346",8,11.0857142857143,"0","0","0","0",8,"0","0","0","0","0",0,231.125
2000,3374,2671700,7500,82,367178,26,9,10,15,5,"607","1127",4,11.0857142857143,"0","0","0","0",30,"1","0","0","0","0",0,269.375
13000,2848,2657500,8000,92,664717,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","179",4,11.0857142857143,"2","0","0","0",67,"0","0","0","0","0",0,108.625
500,2975,3122700,6400,60,67691,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"393","676",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,235.625
2000,2504,981000,7700,49,910668,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","179",4,11.0857142857143,"2","0","0","0",63,"1","2","0","1","0",0,129.875
2000,2457,887900,3700,7,128209,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"194","382",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,82.875
500,2527,1098100,7100,34,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"180","285",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,152.875
16000,2107,1139100,8200,66,18034,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",4,11.0857142857143,"0","0","2","0",621,"0","0","0","0","0",0,98.125
3000,1778,538300,4600,60,631652,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"100","156",9.45927601809955,11.0857142857143,"3","0","0","0",53.1466275659824,"0","2","0","0","0",0,134.375
6000,2751,1298400,7900,36,483256,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","51",12,11.0857142857143,"0","0","2","0",53.1466275659824,"0","0","0","0","0",0,11.625
500,2863,1578000,7500,60,242444,6,0,2,1,0,"38","664",9.45927601809955,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,123.625
2000,2499,1999100,6700,104,335300,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","402",12,11.0857142857143,"0","0","0","0",53.1466275659824,"1","2","0","1","1",0,124.875
2000,2835,2657500,5800,59,7701,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"414","729",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,95.625
3000,2504,1999100,7800,68,910668,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","179",4,11.0857142857143,"2","0","0","0",64,"0","0","0","0","0",0,129.875
11000,2856,2657500,8000,89,860321,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","108",2,11.0857142857143,"0","0","0","0",41,"1","2","0","1","0",0,116.625
2000,2499,981000,8700,85,28164,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"276","450",9.45927601809955,11.0857142857143,"0","0","0","0",33,"0","2","0","0","0",0,124.875
2000,1652,356000,7800,138,373658,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"2","2",8,8,"0","0","0","0",53.1466275659824,"1","0","0","1","0",0,8.375
2000,2254,655100,7400,72,622980,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"128","205",4,11.0857142857143,"2","0","0","0",2,"0","2","0","0","0",0,245.125
500,2849,2657500,5900,8,934,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"467","864",9.45927601809955,11.0857142857143,"0","0","2","0",44,"0","0","0","0","0",0,109.625
10000,3243,3792300,4700,11,224077,88,8,63,7,1,"357","1166",8,11.0857142857143,"3","0","0","0",53.1466275659824,"0","0","0","0","0",0,138.375
3000,1420,52200,7900,118,1073298,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"116","185",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,141.625
11000,2863,2789600,8600,115,1348716,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"165","566",9.45927601809955,11.0857142857143,"0","0","0","0",6,"1","0","0","1","1",1,123.625
500,1883,805400,5300,39,73152,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","67",9.45927601809955,11.0857142857143,"2","0","0","0",400,"0","0","0","0","0",0,239.375
10000,2947,3054600,9500,166,1784743,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"165","259",9.45927601809955,11.0857142857143,"0","0","0","0",11,"1","0","0","1","1",0,207.625
2000,2485,918600,6100,12,166048,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"255","409",9.45927601809955,11.0857142857143,"0","2","0","0",53.1466275659824,"0","0","0","0","0",0,110.875
5000,3192,2175300,6500,3,194305,5,1,2,2,1,"6","17",9.45927601809955,11.0857142857143,"0","0","2","0",2,"0","0","0","0","0",0,87.375
2000,2583,2281200,6600,100,388256,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","437",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,208.875
500,2772,2560300,4400,84,108948,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"251","672",9.45927601809955,11.0857142857143,"2","0","0","0",16,"0","0","0","0","0",0,32.625
2000,2639,2397500,6600,47,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"131","492",9.45927601809955,11.0857142857143,"2","0","0","0",4,"0","0","0","0","0",0,264.875
8000,2982,1950700,8800,104,1247336,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"35","367",24,11.0857142857143,"0","0","0","0",53.1466275659824,"1","2","0","1","0",0,242.625
2000,2695,1252200,7000,87,37215,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","460",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,320.875
3000,3101,2054000,7900,62,940341,34,10,8,20,8,"38","763",9.45927601809955,11.0857142857143,"2","0","0","0",167,"1","0","0","1","0",0,361.625
2000,1953,890700,8100,67,40535,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","47",4,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,309.375
2000,2519,1999100,6100,79,631407,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"100","156",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","2","0","0","0",0,144.875
10000,2614,1175400,9000,185,744808,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"274","444",32,11.0857142857143,"0","0","0","0",53.1466275659824,"1","2","0","1","0",0,239.875
5000,2051,281900,8100,55,1503860,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","39",2,11.0857142857143,"0","0","2","0",32,"0","0","0","0","0",0,42.125
500,2086,1080000,5400,36,37394,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","312",9.45927601809955,11.0857142857143,"2","0","0","0",79,"0","0","0","0","0",0,77.125
10000,2877,2789600,8800,126,649910,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"153","410",8,8,"4","0","0","0",4,"0","0","0","0","0",0,137.625
2000,2029,260800,5900,30,220062,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","266",12,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,20.125
500,2582,1130900,4800,11,75453,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"362","618",30,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,207.875
2000,2653,2425800,6700,117,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","42",16,11.0857142857143,"0","0","0","0",53.1466275659824,"0","2","0","0","0",0,278.875
2000,2891,1797300,7500,58,360652,8,2,2,4,2,"107","264",12,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",1,151.625
27000,3059,3238500,9400,142,2363963,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"75","646",16,11.0857142857143,"3","0","0","2",53.1466275659824,"1","2","1","1","0",0,319.625
500,2275,655100,6500,54,94125,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"218","356",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,266.125
500,2366,784400,7400,46,228284,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"226","8",4,11.0857142857143,"0","0","0","0",40,"0","0","0","0","0",0,357.125
500,2597,2344300,4900,59,12871,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"279","456",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"1","0","0","0","0",0,222.875
2000,2067,281900,5400,91,214370,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"161","254",9.45927601809955,11.0857142857143,"0","0","0","0",2,"0","0","0","0","0",0,58.125
500,2436,887900,3500,5,22501,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","386",9.45927601809955,11.0857142857143,"0","0","2","0",53.1466275659824,"0","0","0","0","0",0,61.875
2000,1610,277900,8200,89,397585,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"39","55",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,331.625
3000,2506,1999100,7900,97,352519,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"57","541",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","2","0","0","0",0,131.875
2000,3325,4238700,5900,44,373752,42,1,23,22,0,"16","1350",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,220.375
2000,2347,1684000,8600,84,114820,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"142","374",12,12,"0","0","0","0",43,"0","2","0","0","0",0,338.125
2000,3150,2125000,6100,92,305595,26,9,12,22,8,"39","252",12,11.0857142857143,"2","0","0","0",53.1466275659824,"1","0","0","0","0",0,45.375
19000,3220,2215700,6100,5,227165,13,1,8,2,0,"9","382",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,115.375
11000,2051,994700,8300,77,1503860,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","39",2,11.0857142857143,"0","0","2","0",32,"0","0","0","0","0",0,42.125
2000,2639,2397500,6400,100,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"299","496",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,264.875
56000,3178,3518300,9000,136,2180621,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"154","243",16,16,"4","0","0","0",53.1466275659824,"1","0","0","1","1",0,73.375
2000,2508,981000,7900,106,538747,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"35","448",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","2","0","0","0",0,133.875
3000,3038,3207100,9100,80,262738,15,3,4,7,2,"23","32",8,11.0857142857143,"0","0","0","0",35,"0","0","0","0","0",0,298.625
13000,2492,918600,8200,87,1815872,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"78","128",12,11.0857142857143,"0","0","0","0",98,"0","2","0","0","0",0,117.875
500,2001,235200,6800,50,598947,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"155","244",9.45927601809955,11.0857142857143,"0","0","0","0",5,"1","0","0","0","0",0,357.375
2000,2863,1578000,7700,57,1153618,38,0,17,14,0,"10","860",8,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,123.625
500,3038,3207100,7100,7,440417.6367713,1,1,0,1,1,"270","854",9.45927601809955,11.0857142857143,"0","0","0","0",34,"1","0","0","1","0",0,298.625
500,2716,1278800,6900,52,25475,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"88","158",4,11.0857142857143,"0","0","0","0",20,"0","0","0","0","0",0,341.875
2000,2065,994700,5700,50,77366,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"143","226",9.45927601809955,11.0857142857143,"2","0","0","0",34,"0","0","0","0","0",0,56.125
5000,2715,2492900,8100,72,394304,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","44",4,11.0857142857143,"0","0","2","0",53.1466275659824,"0","0","0","0","0",0,340.875
500,2107,320800,7600,57,135646,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"179","282",6,11.0857142857143,"0","0","0","0",30,"0","0","0","0","0",0,98.125
6000,3243,3792300,3500,6,47904,42,2,37,5,0,"391","1193",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,138.375
500,2884,2789600,6000,7,440417.6367713,1,0,0,1,0,"46","677",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,144.625
500,2268,655100,8100,53,603869,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"98","153",8,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,259.125
5000,3229,3792300,6800,13,685970,48,2,30,5,0,"46","1134",4,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,124.375
6000,1421,52200,8800,141,873287,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"20","87",8,8,"0","0","0","0",80,"0","2","0","0","0",0,142.625
500,3248,3792300,7500,66,312,0,0,0,0,0,"96","891",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,143.375
500,2877,2789600,5500,16,64356,2,0,0,2,0,"304","281",9.45927601809955,11.0857142857143,"0","0","0","0",12,"0","0","0","0","0",0,137.625
8000,3213,3570700,7500,59,440417.6367713,23,7,7,6,2,"264","422",2,11.0857142857143,"0","0","0","0",42,"1","2","0","0","0",0,108.375
2000,2107,1139100,4000,18,114640,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"162","256",2,11.0857142857143,"2","0","0","0",9,"0","0","0","0","0",0,98.125
3000,1722,421100,6000,18,299523,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","196",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,78.375
2000,1646,356000,7900,81,123327,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","43",4,11.0857142857143,"0","0","0","0",53.1466275659824,"0","2","0","0","0",0,2.375
500,2429,850500,7800,70,381,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"267","428",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,54.875
500,2940,3054600,5900,94,317271,6,2,2,4,2,"335","564",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,200.625
18000,1539,194600,9300,156,922361,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1",9.45927601809955,11.0857142857143,"0","0","0","0",20,"1","0","1","1","1",4,260.625
500,2142,1263700,5100,30,308925,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"132","212",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,133.125
500,2863,1578000,5300,4,440417.6367713,0,0,0,0,0,"9","890",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,123.625
500,2499,1999100,5000,8,180029,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","481",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,124.875
500,1596,277900,5400,83,540020,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"14","20",9.45927601809955,11.0857142857143,"0","0","0","0",3,"0","0","0","0","0",0,317.625
500,2968,3122700,7500,49,440417.6367713,1,1,0,0,0,"449","833",9.45927601809955,11.0857142857143,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,228.625
500,2450,887900,6400,34,19555,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"97","151",8,11.0857142857143,"2","0","0","0",53.1466275659824,"0","0","0","0","0",0,75.875
2000,1981,922700,7000,50,87643,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"136","218",16,16,"0","0","0","0",53.1466275659824,"0","0","0","0","0",0,337.375
3000,3229,3792300,4800,67,315645,46,1,36,7,1,"100","1122",4,11.0857142857143,"2","0","0","0",17,"0","0","0","0","0",0,124.375
3000,3367,4308600,7500,61,257699,37,13,4,27,10,"38","79",9.45927601809955,11.0857142857143,"2","0","0","0",124,"0","0","0","0","0",0,262.375
