"Outcome_M9","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_3","Cat_4","Quan_18","Cat_349","Cat_359","Quant_24","Quant_25","Cat_469","Cat_470","Cat_494","Quan_27"
2000,7800,138,373658,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"2","2",8,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
2000,7400,72,622980,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"128","205",11.0857142857143,"0","0",2,55.7813504823151,"2","0","0",0
500,5900,8,934,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"467","864",11.0857142857143,"0","0",44,44,"0","0","0",0
3000,4700,11,224077,88,8,63,7,1,"357","1166",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7900,118,1073298,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"116","185",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,8600,115,1348716,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"165","566",11.0857142857143,"0","0",6,55.7813504823151,"0","0","1",1
500,5300,39,73152,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","67",11.0857142857143,"0","0",400,400,"0","0","0",0
3000,9500,166,1784743,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"165","259",11.0857142857143,"0","0",11,55.7813504823151,"0","0","1",0
500,6100,12,166048,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"255","409",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6500,3,194305,5,1,2,2,1,"6","17",11.0857142857143,"0","0",2,2,"0","0","0",0
500,6600,100,388256,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","437",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,4400,84,108948,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"251","672",11.0857142857143,"0","0",16,55.7813504823151,"0","0","0",0
500,6600,47,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"131","492",11.0857142857143,"0","0",4,5,"0","0","0",0
3000,8800,104,1247336,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"35","367",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
500,7000,87,37215,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","460",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,7900,62,940341,34,10,8,20,8,"38","763",11.0857142857143,"0","0",167,167,"0","0","1",0
500,8100,67,40535,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","47",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,6100,79,631407,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"100","156",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
2000,9000,185,744808,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"274","444",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
2000,8100,55,1503860,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","39",11.0857142857143,"0","0",32,32,"0","0","0",0
500,5400,36,37394,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","312",11.0857142857143,"0","0",79,79,"0","0","0",0
5000,8800,126,649910,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"153","410",8,"0","0",4,4,"0","0","0",0
2000,5900,30,220062,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","266",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,4800,11,75453,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"362","618",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,6700,117,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","42",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
2000,7500,58,360652,8,2,2,4,2,"107","264",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",1
8000,9400,142,2363963,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"75","646",11.0857142857143,"2","0",53.1466275659824,55.7813504823151,"2","1","1",0
500,6500,54,94125,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"218","356",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7400,46,228284,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"226","8",11.0857142857143,"0","0",40,40,"0","0","0",0
500,4900,59,12871,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"279","456",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5400,91,214370,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"161","254",11.0857142857143,"0","0",2,55.7813504823151,"0","0","0",0
500,3500,5,22501,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","386",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8200,89,397585,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"39","55",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7900,97,352519,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"57","541",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
500,5900,44,373752,42,1,23,22,0,"16","1350",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8600,84,114820,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"142","374",12,"0","0",43,43,"2","0","0",0
500,6100,92,305595,26,9,12,22,8,"39","252",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6100,5,227165,13,1,8,2,0,"9","382",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8300,77,1503860,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","39",11.0857142857143,"0","0",32,32,"0","0","0",0
500,6400,100,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"299","496",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,9000,136,2180621,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"154","243",16,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
2000,7900,106,538747,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"35","448",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
3000,9100,80,262738,15,3,4,7,2,"23","32",11.0857142857143,"0","0",35,35,"0","0","0",0
500,8200,87,1815872,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"78","128",11.0857142857143,"0","0",98,98,"2","0","0",0
500,6800,50,598947,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"155","244",11.0857142857143,"0","0",5,55.7813504823151,"0","0","0",0
500,7700,57,1153618,38,0,17,14,0,"10","860",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7100,7,440417.6367713,1,1,0,1,1,"270","854",11.0857142857143,"0","0",34,55.7813504823151,"0","0","1",0
500,6900,52,25475,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"88","158",11.0857142857143,"0","0",20,20,"0","0","0",0
500,5700,50,77366,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"143","226",11.0857142857143,"0","0",34,34,"0","0","0",0
2000,8100,72,394304,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","44",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7600,57,135646,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"179","282",11.0857142857143,"0","0",30,30,"0","0","0",0
2000,3500,6,47904,42,2,37,5,0,"391","1193",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6000,7,440417.6367713,1,0,0,1,0,"46","677",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8100,53,603869,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"98","153",11.0857142857143,"0","2",53.1466275659824,55.7813504823151,"0","0","0",0
2000,6800,13,685970,48,2,30,5,0,"46","1134",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8800,141,873287,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"20","87",8,"0","0",80,80,"2","0","0",0
500,7500,66,312,0,0,0,0,0,"96","891",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5500,16,64356,2,0,0,2,0,"304","281",11.0857142857143,"0","0",12,12,"0","0","0",0
2000,7500,59,440417.6367713,23,7,7,6,2,"264","422",11.0857142857143,"0","0",42,42,"2","0","0",0
500,4000,18,114640,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"162","256",11.0857142857143,"0","0",9,9,"0","0","0",0
500,6000,18,299523,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","196",11.0857142857143,"0","0",53.1466275659824,4,"0","0","0",0
2000,7900,81,123327,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","43",11.0857142857143,"0","0",53.1466275659824,7,"2","0","0",0
500,7800,70,381,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"267","428",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5900,94,317271,6,2,2,4,2,"335","564",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
5000,9300,156,922361,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1",11.0857142857143,"0","0",20,55.7813504823151,"0","1","1",4
500,5100,30,308925,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"132","212",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5300,4,440417.6367713,0,0,0,0,0,"9","890",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5000,8,180029,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","481",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5400,83,540020,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"14","20",11.0857142857143,"0","0",3,55.7813504823151,"0","0","0",0
500,7500,49,440417.6367713,1,1,0,0,0,"449","833",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6400,34,19555,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"97","151",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7000,50,87643,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"136","218",16,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,4800,67,315645,46,1,36,7,1,"100","1122",11.0857142857143,"0","0",17,17,"0","0","0",0
3000,7500,61,257699,37,13,4,27,10,"38","79",11.0857142857143,"0","0",124,124,"0","0","0",0
500,6987.22826086957,2,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"194","760",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
10000,8300,49,411958,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6",11.0857142857143,"0","0",30,30,"2","0","0",0
500,5200,68,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"329","549",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7600,39,440417.6367713,2,1,1,1,1,"454","841",11.0857142857143,"0","0",5,5,"0","0","1",0
500,7000,30,22522,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"277","451",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8600,56,114820,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"142","374",11.0857142857143,"0","0",43,43,"2","0","0",0
5000,7000,61,513190,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","123",11.0857142857143,"0","0",12,12,"0","0","0",0
3000,8100,49,18034,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",11.0857142857143,"0","0",621,621,"2","0","0",0
500,8300,69,14306,8,4,3,2,2,"142","1010",11.0857142857143,"0","0",24,55.7813504823151,"0","0","0",0
500,5700,29,8895,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"228","372",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7700,119,241135,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"136","218",12,"0","0",2,55.7813504823151,"0","0","0",0
500,8700,128,1749217,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"79","129",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
2000,9200,80,922361,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1",11.0857142857143,"0","0",20,55.7813504823151,"2","1","1",3
500,6200,47,4315,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"379","642",11.0857142857143,"0","0",40,40,"0","0","0",0
500,6000,5,152120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"406","174",11.0857142857143,"0","0",30,30,"0","0","0",0
500,6300,83,334974,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","455",11.0857142857143,"0","0",2,55.7813504823151,"0","0","0",0
500,7500,27,6274,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","47",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8100,111,670440,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"411","725",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
500,7700,48,6274,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"34","47",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6200,59,746269,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","18",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
2000,7100,94,123467,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"97","152",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7600,89,90686,33,10,17,19,7,"131","18",11.0857142857143,"0","0",4,55.7813504823151,"0","0","0",0
500,7600,71,4538,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"385","655",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,8200,77,242674,31,4,13,9,2,"32","48",11.0857142857143,"0","0",199,199,"0","0","0",0
2000,8300,101,673497,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","274",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5400,3,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"104","863",11.0857142857143,"0","0",9,9,"0","0","0",0
500,6100,38,391657,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"237","388",11.0857142857143,"0","0",32,32,"0","0","0",0
500,5500,50,55958,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","67",11.0857142857143,"0","0",26,26,"0","0","0",0
500,6200,93,341566,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"227","305",11.0857142857143,"0","0",10,13,"0","0","0",0
5000,8100,73,883301,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"75","413",11.0857142857143,"0","0",46,46,"2","1","0",0
500,7400,33,440417.6367713,4,3,2,1,0,"32","201",11.0857142857143,"0","0",325,325,"0","0","0",0
500,5700,42,181085,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"408","715",11.0857142857143,"0","0",43,43,"0","0","0",0
2000,8900,110,674410,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"55","81",8,"0","0",310,310,"2","0","0",0
2000,7600,39,513282,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","49",11.0857142857143,"0","0",54,54,"2","0","0",0
500,6200,30,84124,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"241","393",10,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5900,39,440417.6367713,6,2,0,6,2,"499","926",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7200,39,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","198",11.0857142857143,"0","0",114,114,"0","0","0",0
500,6900,65,440417.6367713,25,15,4,13,6,"15","22",11.0857142857143,"0","0",6,6,"0","0","0",0
500,6100,11,221857,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"107","174",11.0857142857143,"0","0",18,18,"0","0","0",0
500,5900,54,9772,1,1,0,1,1,"143","895",11.0857142857143,"0","0",8,8,"0","0","0",0
8000,8600,137,4365238,204,73,39,83,46,"8","11",18,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
500,5400,22,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"365","621",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8300,72,304545,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","286",11.0857142857143,"0","0",27,55.7813504823151,"0","0","0",0
2000,8500,103,169907,54,20,21,42,16,"424","754",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
500,8000,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"253","406",11.0857142857143,"0","0",12,12,"0","0","0",0
500,5200,7,86725,5,3,0,3,2,"6","1229",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8400,10,440417.6367713,1,0,0,0,0,"70","1168",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7000,8,327421,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"50","69",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5900,49,95291,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","66",11.0857142857143,"0","0",41,41,"0","0","0",0
500,6400,73,398306,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"159","250",11.0857142857143,"0","0",6,55.7813504823151,"0","0","1",0
500,6900,28,67486,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","201",11.0857142857143,"0","0",329,329,"0","0","0",0
500,7500,26,440417.6367713,6,4,3,1,0,"32","201",11.0857142857143,"0","0",325,325,"0","0","0",0
500,4300,38,367328,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"198","714",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6600,49,84124,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"241","393",10,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5700,7,176797,3,0,0,3,0,"403","1234",11.0857142857143,"0","0",13,13,"0","0","0",0
500,3800,17,191088,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"12","15",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,8000,71,1164838,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","44",11.0857142857143,"0","0",53,53,"0","0","0",0
500,8800,93,1834182,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"73","279",11.0857142857143,"0","0",4,4,"0","0","1",0
2000,8800,34,28203,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","52",7,"0","0",30,30,"0","0","0",0
500,6300,11,74602,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"392","675",11.0857142857143,"0","0",10,55.7813504823151,"0","0","0",0
500,5800,59,440417.6367713,49,7,10,9,2,"579","1073",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6300,5,22239,4,1,1,3,1,"6","681",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5400,3,144712,2,0,0,2,0,"554","262",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8000,77,385852,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","203",11.0857142857143,"0","0",26,26,"2","0","0",0
500,6400,43,232964,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"139","221",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,9100,143,582649,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"336","565",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","1","1",0
500,7600,71,228284,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"226","8",11.0857142857143,"0","0",19,19,"0","0","0",0
500,7200,66,148530,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"39","635",11.0857142857143,"0","0",6,55.7813504823151,"0","0","0",0
5000,8400,136,1345876,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"23","445",11.0857142857143,"0","0",10,10,"2","0","1",2
3000,7000,64,437694,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"36","44",11.0857142857143,"0","0",25,25,"0","0","0",0
500,5500,10,152120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"406","174",11.0857142857143,"0","0",30,30,"0","0","0",0
500,5900,26,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"365","621",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7800,58,25120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"125","199",11.0857142857143,"0","0",110,110,"0","0","0",0
5000,8700,74,222511,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",11.0857142857143,"0","0",512,512,"2","0","0",0
500,6000,31,55669,37,15,12,19,10,"12","1362",11.0857142857143,"0","0",92,92,"0","0","0",0
2000,8400,93,1616915,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"364","40",11.0857142857143,"0","0",72,72,"0","0","0",0
2000,7700,48,513282,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","49",11.0857142857143,"0","0",54,54,"2","0","0",0
23000,9600,146,2479325,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"221","361",11.0857142857143,"2","2",53.1466275659824,55.7813504823151,"2","0","1",2
500,8300,126,639700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"54","80",2,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
500,6100,86,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","70",11.0857142857143,"0","0",22,22,"0","0","0",0
500,7000,44,1014891,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","284",11.0857142857143,"0","0",4,4,"0","0","0",0
500,6400,43,440417.6367713,1,1,0,1,1,"589","1089",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7700,71,1153618,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","860",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,9000,96,1329383,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","385",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","1","1",5
500,2800,51,233505,0,0,0,0,0,"252","447",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,4600,44,487737,29,1,13,11,1,"395","19",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,4800,5,37066,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","10",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6800,88,240488,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"258","414",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
500,6500,93,62744,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"113","181",16,"0","0",42,42,"0","0","0",0
500,7500,64,91439,10,3,2,5,3,"73","279",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7800,87,2241,3,1,0,2,1,"487","900",11.0857142857143,"0","0",62,55.7813504823151,"0","0","0",0
500,6700,19,67486,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","201",11.0857142857143,"0","0",329,329,"0","0","0",0
500,7200,73,20658,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"171","270",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7500,67,2330,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","210",11.0857142857143,"0","0",50,55.7813504823151,"0","0","0",0
3000,7900,64,145077,47,4,24,12,3,"30","44",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8800,55,16504,26,11,13,9,5,"32","52",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7700,88,537923,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"254","407",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
500,5400,17,64356,2,0,0,2,0,"304","281",11.0857142857143,"0","0",12,12,"0","0","0",0
500,6300,51,195081,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"240","291",11.0857142857143,"0","0",2,2,"0","0","0",0
500,4300,4,180029,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","481",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7000,67,121700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"352","597",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7100,80,121700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"352","597",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
2000,8100,135,451502,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"297","490",6,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
2000,7800,57,12461,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"50","199",11.0857142857143,"0","0",256,256,"0","0","0",0
500,6100,27,459861,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","5",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
