"Outcome_M8","Date_1","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_2","Cat_3","Cat_4","Cat_15","Quan_18","Cat_139","Cat_245","Cat_392","Cat_469","Cat_470","Cat_484","Cat_494","Cat_501"
500,2856,8000,89,860321,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","16","108","2",11.0857142857143,"0","0","0","2","0","0","1","0"
500,2499,8700,85,28164,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","276","450","2",11.0857142857143,"0","0","0","2","0","0","0","0"
2000,1652,7800,138,373658,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"2","2","2","1",8,"0","0","0","0","0","0","1","0"
2000,2254,7400,72,622980,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","128","205","7",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2849,5900,8,934,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","467","864","3",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,3243,4700,11,224077,88,8,63,7,1,"59","357","1166","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1420,7900,118,1073298,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","116","185","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2863,8600,115,1348716,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","165","566","1",11.0857142857143,"2","0","0","0","0","0","1","0"
500,1883,5300,39,73152,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"26","48","67","2",11.0857142857143,"0","0","0","0","0","0","0","0"
5000,2947,9500,166,1784743,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","165","259","1",11.0857142857143,"0","0","0","0","0","0","1","0"
500,2485,6100,12,166048,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"12","255","409","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3192,6500,3,194305,5,1,2,2,1,"5","6","17","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2583,6600,100,388256,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"87","16","437","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2772,4400,84,108948,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","251","672","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2639,6600,47,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","131","492","4",11.0857142857143,"0","0","0","0","0","0","0","0"
5000,2982,8800,104,1247336,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","35","367","1",11.0857142857143,"0","0","0","2","0","0","1","0"
500,2695,7000,87,37215,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"13","278","460","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3101,7900,62,940341,34,10,8,20,8,"60","38","763","4",11.0857142857143,"0","0","0","0","0","0","1","0"
2000,1953,8100,67,40535,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","34","47","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2519,6100,79,631407,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","100","156","4",11.0857142857143,"0","0","0","2","0","0","0","0"
3000,2614,9000,185,744808,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","274","444","1",11.0857142857143,"0","0","0","2","0","0","1","0"
2000,2051,8100,55,1503860,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","30","39","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2086,5400,36,37394,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"26","48","312","2",11.0857142857143,"0","0","0","0","0","0","0","0"
5000,2877,8800,126,649910,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","153","410","1",8,"0","0","0","0","0","0","0","0"
2000,2029,5900,30,220062,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","30","266","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2582,4800,11,75453,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","362","618","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2653,6700,117,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","33","42","1",11.0857142857143,"0","0","0","2","0","0","0","0"
2000,2891,7500,58,360652,8,2,2,4,2,"53","107","264","3",11.0857142857143,"0","0","0","0","0","0","0","0"
21000,3059,9400,142,2363963,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"41","75","646","17",11.0857142857143,"0","0","0","2","1","0","1","0"
500,2275,6500,54,94125,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","218","356","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2366,7400,46,228284,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","226","8","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2597,4900,59,12871,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"61","279","456","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2067,5400,91,214370,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","161","254","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2436,3500,5,22501,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6","386","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1610,8200,89,397585,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"19","39","55","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2506,7900,97,352519,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","57","541","4",11.0857142857143,"0","0","0","2","0","0","0","0"
500,3325,5900,44,373752,42,1,23,22,0,"9","16","1350","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2347,8600,84,114820,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","142","374","3",12,"0","0","0","2","0","0","0","0"
500,3150,6100,92,305595,26,9,12,22,8,"19","39","252","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3220,6100,5,227165,13,1,8,2,0,"5","9","382","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,2051,8300,77,1503860,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","30","39","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2639,6400,100,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","299","496","2",11.0857142857143,"0","0","0","0","0","0","0","0"
6000,3178,9000,136,2180621,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","154","243","17",16,"0","0","0","0","0","0","1","0"
500,2508,7900,106,538747,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","35","448","2",11.0857142857143,"0","0","0","2","0","0","0","0"
2000,3038,9100,80,262738,15,3,4,7,2,"13","23","32","2",11.0857142857143,"0","2","0","0","0","0","0","0"
500,2492,8200,87,1815872,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","78","128","2",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2001,6800,50,598947,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","155","244","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2863,7700,57,1153618,38,0,17,14,0,"5","10","860","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3038,7100,7,440417.6367713,1,1,0,1,1,"82","270","854","2",11.0857142857143,"0","0","0","0","0","0","1","0"
500,2716,6900,52,25475,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","88","158","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2065,5700,50,77366,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","143","226","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2715,8100,72,394304,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","30","44","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2107,7600,57,135646,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","179","282","9",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3243,3500,6,47904,42,2,37,5,0,"60","391","1193","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2884,6000,7,440417.6367713,1,0,0,1,0,"27","46","677","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2268,8100,53,603869,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","98","153","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3229,6800,13,685970,48,2,30,5,0,"53","46","1134","3",11.0857142857143,"0","0","0","0","0","0","0","0"
5000,1421,8800,141,873287,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","20","87","4",8,"0","0","0","2","0","0","0","0"
500,3248,7500,66,312,0,0,0,0,0,"9","96","891","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2877,5500,16,64356,2,0,0,2,0,"60","304","281","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3213,7500,59,440417.6367713,23,7,7,6,2,"176","264","422","12",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2107,4000,18,114640,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"60","162","256","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1722,6000,18,299523,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","114","196","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1646,7900,81,123327,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","34","43","2",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2429,7800,70,381,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"84","267","428","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2940,5900,94,317271,6,2,2,4,2,"13","335","564","2",11.0857142857143,"0","0","0","0","0","0","0","0"
5000,1539,9300,156,922361,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1","1","1",11.0857142857143,"0","0","0","0","1","0","1","0"
500,2142,5100,30,308925,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","132","212","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2863,5300,4,440417.6367713,0,0,0,0,0,"5","9","890","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2499,5000,8,180029,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","9","481","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1596,5400,83,540020,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","14","20","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2968,7500,49,440417.6367713,1,1,0,0,0,"144","449","833","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2450,6400,34,19555,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","97","151","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1981,7000,50,87643,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","136","218","1",16,"0","0","0","0","0","0","0","0"
2000,3229,4800,67,315645,46,1,36,7,1,"45","100","1122","3",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,3367,7500,61,257699,37,13,4,27,10,"29","38","79","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2807,6987.22826086957,2,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","194","760","2",11.0857142857143,"0","0","0","0","0","0","0","0"
6000,2471,8300,49,411958,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","4","6","3",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2613,5200,68,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"105","329","549","2",11.0857142857143,"0","0","2","0","0","0","0","0"
500,3101,7600,39,440417.6367713,2,1,1,1,1,"82","454","841","12",11.0857142857143,"0","0","0","0","0","0","1","0"
500,2849,7000,30,22522,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","277","451","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2347,8600,56,114820,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","142","374","3",11.0857142857143,"0","0","0","2","0","0","0","0"
3000,2371,7000,61,513190,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","10","123","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2107,8100,49,18034,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","48","9",11.0857142857143,"0","0","0","2","0","0","0","0"
500,3186,8300,69,14306,8,4,3,2,2,"56","142","1010","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2365,5700,29,8895,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"75","228","372","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2737,7700,119,241135,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","136","218","1",12,"0","0","0","0","0","0","0","0"
2000,2499,8700,128,1749217,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","79","129","1",11.0857142857143,"0","0","0","2","0","0","1","0"
2000,1904,9200,80,922361,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1","1","1",11.0857142857143,"0","0","0","2","1","0","1","0"
500,2814,6200,47,4315,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","379","642","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2842,6000,5,152120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","406","174","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2639,6300,83,334974,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"60","278","455","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2638,7500,27,6274,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","34","47","2",11.0857142857143,"0","0","0","0","0","0","0","0"
5000,3066,8100,111,670440,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","411","725","20",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2506,7700,48,6274,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","34","47","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,1949,6200,59,746269,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","8","18","2",11.0857142857143,"0","0","2","0","0","0","1","0"
2000,1652,7100,94,123467,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","97","152","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3171,7600,89,90686,33,10,17,19,7,"5","131","18","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3171,7600,71,4538,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","385","655","19",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3038,8200,77,242674,31,4,13,9,2,"17","32","48","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2527,8300,101,673497,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","114","274","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2856,5400,3,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","104","863","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2443,6100,38,391657,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","237","388","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1722,5500,50,55958,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"26","48","67","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2730,6200,93,341566,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","227","305","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,2485,8100,73,883301,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","75","413","2",11.0857142857143,"0","0","0","2","1","0","0","0"
500,2877,7400,33,440417.6367713,4,3,2,1,0,"17","32","201","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2870,5700,42,181085,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","408","715","2",11.0857142857143,"2","2","0","0","0","0","0","0"
2000,1974,8900,110,674410,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","55","81","5",8,"0","0","0","2","0","0","0","0"
2000,2471,7600,39,513282,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","49","3",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2456,6200,30,84124,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","241","393","3",10,"0","0","0","0","0","0","0","0"
500,3003,5900,39,440417.6367713,6,2,0,6,2,"5","499","926","4",11.0857142857143,"2","0","0","0","0","0","0","0"
500,1904,7200,39,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","198","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3325,6900,65,440417.6367713,25,15,4,13,6,"8","15","22","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2127,6100,11,221857,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","107","174","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3227,5900,54,9772,1,1,0,1,1,"26","143","895","1",11.0857142857143,"0","0","0","0","0","0","0","0"
18000,3234,8600,137,4365238,204,73,39,83,46,"5","8","11","1",18,"0","0","0","0","0","0","1","0"
500,2842,5400,22,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"117","365","621","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2578,8300,72,304545,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","31","286","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3367,8500,103,169907,54,20,21,42,16,"16","424","754","1",11.0857142857143,"0","0","0","2","0","0","1","0"
500,2870,8000,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"43","253","406","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3178,5200,7,86725,5,3,0,3,2,"5","6","1229","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3325,8400,10,440417.6367713,1,0,0,0,0,"38","70","1168","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2485,7000,8,327421,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"27","50","69","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2240,5900,49,95291,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"26","48","66","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2121,6400,73,398306,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","159","250","1",11.0857142857143,"0","0","0","0","0","0","1","0"
500,2170,6900,28,67486,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","201","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2877,7500,26,440417.6367713,6,4,3,1,0,"17","32","201","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2835,4300,38,367328,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"29","198","714","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2456,6600,49,84124,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","241","393","3",10,"0","0","0","0","0","0","0","0"
500,3241,5700,7,176797,3,0,0,3,0,"53","403","1234","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1800,3800,17,191088,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","12","15","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1745,8000,71,1164838,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","33","44","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2808,8800,93,1834182,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"63","73","279","2",11.0857142857143,"0","0","0","0","0","0","1","0"
2000,2443,8800,34,28203,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","52","4",7,"0","0","0","0","0","0","0","0"
500,2856,6300,11,74602,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"105","392","675","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3181,5800,59,440417.6367713,49,7,10,9,2,"42","579","1073","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2877,6300,5,22239,4,1,1,3,1,"5","6","681","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3248,5400,3,144712,2,0,0,2,0,"4","554","262","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2121,8000,77,385852,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","16","203","2",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2100,6400,43,232964,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"47","139","221","4",11.0857142857143,"0","0","0","0","0","0","0","0"
10000,2793,9100,143,582649,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"19","336","565","2",11.0857142857143,"0","0","2","2","1","2","1","2"
500,2366,7600,71,228284,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","226","8","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2807,7200,66,148530,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"19","39","635","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2628,8400,136,1345876,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"13","23","445","1",11.0857142857143,"0","0","0","2","0","0","1","0"
6000,1421,7000,64,437694,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","36","44","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2842,5500,10,152120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","406","174","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2842,5900,26,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"117","365","621","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1857,7800,58,25120,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"27","125","199","3",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,2478,8700,74,222511,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","48","3",11.0857142857143,"0","0","0","2","0","0","0","0"
500,3374,6000,31,55669,37,15,12,19,10,"5","12","1362","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2814,8400,93,1616915,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","364","40","3",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,2471,7700,48,513282,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","49","3",11.0857142857143,"0","0","0","2","0","0","0","0"
6000,2310,9600,146,2479325,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"41","221","361","1",11.0857142857143,"0","0","0","2","0","0","1","0"
2000,1876,8300,126,639700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","54","80","1",2,"0","0","0","2","0","0","0","0"
500,1547,6100,86,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"27","51","70","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2128,7000,44,1014891,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","33","284","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3122,6400,43,440417.6367713,1,1,0,1,1,"144","589","1089","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2863,7700,71,1153618,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","10","860","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2492,9000,96,1329383,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1","385","1",11.0857142857143,"0","0","0","0","1","0","1","0"
500,2891,2800,51,233505,0,0,0,0,0,"1","252","447","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2877,4600,44,487737,29,1,13,11,1,"5","395","19","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2142,4800,5,37066,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6","10","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,2436,6800,88,240488,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"49","258","414","2",11.0857142857143,"0","0","0","2","0","0","0","0"
2000,1542,6500,93,62744,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","113","181","2",16,"0","0","0","0","0","0","0","0"
500,3080,7500,64,91439,10,3,2,5,3,"16","73","279","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3052,7800,87,2241,3,1,0,2,1,"152","487","900","4",11.0857142857143,"2","0","0","0","0","0","0","0"
500,2170,6700,19,67486,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","201","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2730,7200,73,20658,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","171","270","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2821,7500,67,2330,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","16","210","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3080,7900,64,145077,47,4,24,12,3,"17","30","44","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3171,8800,55,16504,26,11,13,9,5,"17","32","52","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2457,7700,88,537923,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","254","407","1",11.0857142857143,"0","0","0","0","0","0","1","0"
500,2877,5400,17,64356,2,0,0,2,0,"60","304","281","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2485,6300,51,195081,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"47","240","291","4",11.0857142857143,"2","0","0","0","0","0","0","0"
500,2499,4300,4,180029,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","9","481","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2688,7000,67,121700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"111","352","597","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2688,7100,80,121700,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"111","352","597","1",11.0857142857143,"0","0","0","2","0","0","0","0"
